record_id,title,primary_category,document_type,source_name,published_date,published_year,rating_score,popularity,content_length,title_length,engagement_score,estimated_value
1361,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4
1362,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4
1363,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4
1364,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4
1365,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4
1382,The Descendants,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
1425,American Sniper,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
1439,The Revenant,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
1440,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
1441,The Big Short,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
1442,The Danish Girl,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4
350,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
372,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
410,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
606,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
628,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
666,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
862,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
884,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
922,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1118,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1140,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1178,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1374,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1396,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
1434,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6
357,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
379,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
613,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
635,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
869,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
891,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
1125,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
1147,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
1381,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
1403,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12
362,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
391,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
403,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
618,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
647,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
659,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
874,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
903,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
915,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1130,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1159,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1171,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1386,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1415,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
1427,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96
345,The Fighter,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
346,Toy Story 3,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
351,God of Love,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
352,The Wolfman,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
366,The Muppets,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
367,Saving Face,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
407,Citizenfour,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
411,Still Alice,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
413,Spotlight,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
420,Ex Machina,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
422,Inside Out,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
424,Bear Story,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
426,Son of Saul,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
428,Stutterer,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
601,The Fighter,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
602,Toy Story 3,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
607,God of Love,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
608,The Wolfman,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
622,The Muppets,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
623,Saving Face,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
663,Citizenfour,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
667,Still Alice,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
669,Spotlight,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
676,Ex Machina,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
678,Inside Out,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
680,Bear Story,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
682,Son of Saul,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
684,Stutterer,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
857,The Fighter,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
858,Toy Story 3,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
863,God of Love,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
864,The Wolfman,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
878,The Muppets,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
879,Saving Face,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
919,Citizenfour,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
923,Still Alice,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
925,Spotlight,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
932,Ex Machina,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
934,Inside Out,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
936,Bear Story,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
938,Son of Saul,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
940,Stutterer,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1113,The Fighter,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1114,Toy Story 3,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1119,God of Love,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1120,The Wolfman,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1134,The Muppets,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1135,Saving Face,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1175,Citizenfour,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1179,Still Alice,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1181,Spotlight,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1188,Ex Machina,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1190,Inside Out,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1192,Bear Story,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1194,Son of Saul,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1196,Stutterer,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1369,The Fighter,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1370,Toy Story 3,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1375,God of Love,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1376,The Wolfman,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1390,The Muppets,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1391,Saving Face,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1431,Citizenfour,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1435,Still Alice,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1437,Spotlight,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1444,Ex Machina,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1446,Inside Out,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1448,Bear Story,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1450,Son of Saul,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
1452,Stutterer,scraped_json_api,scraped_json_api,unknown,,,0.11,11.0,11,11,1.76,21.12
348,Black Swan,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
354,Inside Job,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
355,The Artist,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
365,Undefeated,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
371,Life of Pi,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
408,Big Hero 6,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
604,Black Swan,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
610,Inside Job,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
611,The Artist,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
621,Undefeated,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
627,Life of Pi,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
664,Big Hero 6,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
860,Black Swan,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
866,Inside Job,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
867,The Artist,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
877,Undefeated,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
883,Life of Pi,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
920,Big Hero 6,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1116,Black Swan,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1122,Inside Job,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1123,The Artist,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1133,Undefeated,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1139,Life of Pi,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1176,Big Hero 6,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1372,Black Swan,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1378,Inside Job,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1379,The Artist,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1389,Undefeated,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1395,Life of Pi,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
1432,Big Hero 6,scraped_json_api,scraped_json_api,unknown,,,0.1,10.0,10,10,1.6,17.6
343,Inception,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
364,The Shore,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
368,Beginners,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
392,Mr Hublot,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
599,Inception,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
620,The Shore,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
624,Beginners,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
648,Mr Hublot,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
855,Inception,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
876,The Shore,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
880,Beginners,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
904,Mr Hublot,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1111,Inception,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1132,The Shore,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1136,Beginners,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1160,Mr Hublot,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1367,Inception,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1388,The Shore,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1392,Beginners,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
1416,Mr Hublot,scraped_json_api,scraped_json_api,unknown,,,0.09,9.0,9,9,1.44,14.4
361,The Help,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
380,Paperman,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
383,Inocente,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
399,Whiplash,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
617,The Help,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
636,Paperman,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
639,Inocente,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
655,Whiplash,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
873,The Help,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
892,Paperman,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
895,Inocente,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
911,Whiplash,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1129,The Help,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1148,Paperman,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1151,Inocente,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1167,Whiplash,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1385,The Help,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1404,Paperman,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1407,Inocente,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
1423,Whiplash,scraped_json_api,scraped_json_api,unknown,,,0.08,8.0,8,8,1.28,11.52
373,Lincoln,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
375,Skyfall,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
386,Gravity,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
397,Birdman,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
402,Boyhood,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
419,Room,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
427,Spectre,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
629,Lincoln,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
631,Skyfall,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
642,Gravity,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
653,Birdman,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
658,Boyhood,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
675,Room,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
683,Spectre,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
885,Lincoln,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
887,Skyfall,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
898,Gravity,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
909,Birdman,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
914,Boyhood,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
931,Room,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
939,Spectre,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1141,Lincoln,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1143,Skyfall,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1154,Gravity,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1165,Birdman,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1170,Boyhood,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1187,Room,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1195,Spectre,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1397,Lincoln,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1399,Skyfall,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1410,Gravity,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1421,Birdman,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1426,Boyhood,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1443,Room,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
1451,Spectre,scraped_json_api,scraped_json_api,unknown,,,0.07,7.0,7,7,1.12,8.96
384,Curfew,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
388,Frozen,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
394,Helium,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
640,Curfew,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
644,Frozen,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
650,Helium,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
896,Curfew,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
900,Frozen,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
906,Helium,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1152,Curfew,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1156,Frozen,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1162,Helium,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1408,Curfew,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1412,Frozen,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
1418,Helium,scraped_json_api,scraped_json_api,unknown,,,0.06,6.0,6,6,0.96,6.72
369,Rango,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
378,Amour,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
381,Brave,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
406,Selma,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
412,Feast,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
625,Rango,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
634,Amour,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
637,Brave,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
662,Selma,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
668,Feast,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
881,Rango,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
890,Amour,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
893,Brave,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
918,Selma,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
924,Feast,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1137,Rango,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1146,Amour,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1149,Brave,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1174,Selma,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1180,Feast,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1393,Rango,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1402,Amour,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1405,Brave,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1430,Selma,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
1436,Feast,scraped_json_api,scraped_json_api,unknown,,,0.05,5.0,5,5,0.8,4.8
356,Hugo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
370,Argo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
612,Hugo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
626,Argo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
868,Hugo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
882,Argo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
1124,Hugo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
1138,Argo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
1380,Hugo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
1394,Argo,scraped_json_api,scraped_json_api,unknown,,,0.04,4.0,4,4,0.64,3.2
390,Her,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
