record_id,primary_category,analysis_year,document_type_mysql,metric,value
847,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
848,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
849,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
850,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
851,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
852,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
853,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
870,scraped_json_api,,scraped_json_api,content_length,15.0
913,scraped_json_api,,scraped_json_api,content_length,15.0
927,scraped_json_api,,scraped_json_api,content_length,15.0
928,scraped_json_api,,scraped_json_api,content_length,15.0
929,scraped_json_api,,scraped_json_api,content_length,15.0
930,scraped_json_api,,scraped_json_api,content_length,15.0
983,excel_summary,,excel_summary,content_length,15.0
985,scraped_html,,scraped_html,content_length,15.0
986,scraped_html,,scraped_html,content_length,15.0
987,scraped_html,,scraped_html,content_length,15.0
988,scraped_html,,scraped_html,content_length,15.0
989,scraped_html,,scraped_html,content_length,15.0
990,scraped_html,,scraped_html,content_length,15.0
991,scraped_html,,scraped_html,content_length,15.0
992,scraped_html,,scraped_html,content_length,15.0
993,scraped_html,,scraped_html,content_length,15.0
994,scraped_html,,scraped_html,content_length,15.0
995,scraped_html,,scraped_html,content_length,15.0
996,scraped_html,,scraped_html,content_length,15.0
997,scraped_html,,scraped_html,content_length,15.0
998,scraped_html,,scraped_html,content_length,15.0
999,scraped_html,,scraped_html,content_length,15.0
1000,scraped_html,,scraped_html,content_length,15.0
1001,scraped_html,,scraped_html,content_length,15.0
1002,scraped_html,,scraped_html,content_length,15.0
1003,scraped_html,,scraped_html,content_length,15.0
1004,scraped_html,,scraped_html,content_length,15.0
1005,scraped_html,,scraped_html,content_length,15.0
1006,scraped_html,,scraped_html,content_length,15.0
1007,scraped_html,,scraped_html,content_length,15.0
1008,scraped_html,,scraped_html,content_length,15.0
1009,scraped_html,,scraped_html,content_length,15.0
1010,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1011,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1012,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1013,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1014,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1015,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1016,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1017,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1018,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1019,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1020,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1021,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1022,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1023,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1024,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1025,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1026,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1027,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1028,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1029,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1030,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1031,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1032,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1033,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1034,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1035,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1036,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1037,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1038,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1039,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1040,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1041,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1042,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1043,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1044,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1045,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1046,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1047,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1048,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1049,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1050,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1051,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1052,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1053,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1054,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1055,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1056,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1057,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1058,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1059,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1060,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1061,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1062,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1063,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1064,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1065,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1066,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1067,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1068,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1069,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1070,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1071,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1072,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1073,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1074,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1075,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1076,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1077,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1078,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1079,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1080,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1081,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1082,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1083,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1084,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1085,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1086,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1087,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1088,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1089,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1090,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1091,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1092,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1093,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1094,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1095,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1096,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1097,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1098,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1099,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1100,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1101,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1102,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1103,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1104,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1105,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1106,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1107,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1108,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1109,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1126,scraped_json_api,,scraped_json_api,content_length,15.0
1169,scraped_json_api,,scraped_json_api,content_length,15.0
1183,scraped_json_api,,scraped_json_api,content_length,15.0
1184,scraped_json_api,,scraped_json_api,content_length,15.0
1185,scraped_json_api,,scraped_json_api,content_length,15.0
1186,scraped_json_api,,scraped_json_api,content_length,15.0
1239,excel_summary,,excel_summary,content_length,15.0
1241,scraped_html,,scraped_html,content_length,15.0
1242,scraped_html,,scraped_html,content_length,15.0
1243,scraped_html,,scraped_html,content_length,15.0
1244,scraped_html,,scraped_html,content_length,15.0
1245,scraped_html,,scraped_html,content_length,15.0
1246,scraped_html,,scraped_html,content_length,15.0
1247,scraped_html,,scraped_html,content_length,15.0
1248,scraped_html,,scraped_html,content_length,15.0
1249,scraped_html,,scraped_html,content_length,15.0
1250,scraped_html,,scraped_html,content_length,15.0
1251,scraped_html,,scraped_html,content_length,15.0
1252,scraped_html,,scraped_html,content_length,15.0
1253,scraped_html,,scraped_html,content_length,15.0
1254,scraped_html,,scraped_html,content_length,15.0
1255,scraped_html,,scraped_html,content_length,15.0
1256,scraped_html,,scraped_html,content_length,15.0
1257,scraped_html,,scraped_html,content_length,15.0
1258,scraped_html,,scraped_html,content_length,15.0
1259,scraped_html,,scraped_html,content_length,15.0
1260,scraped_html,,scraped_html,content_length,15.0
1261,scraped_html,,scraped_html,content_length,15.0
1262,scraped_html,,scraped_html,content_length,15.0
1263,scraped_html,,scraped_html,content_length,15.0
1264,scraped_html,,scraped_html,content_length,15.0
1265,scraped_html,,scraped_html,content_length,15.0
1266,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1267,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1268,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1269,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1270,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1271,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1272,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1273,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1274,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1275,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1276,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1277,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1278,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1279,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1280,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1281,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1282,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1283,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1284,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1285,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1286,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1287,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1288,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1289,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1290,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1291,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1292,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1293,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1294,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1295,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1296,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1297,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1298,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
1299,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
