record_id,title,document_type,category,rating_score,mentions,popularity,language,published_year
1344,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1345,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1346,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1347,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1348,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1349,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1350,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1351,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1352,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1353,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1354,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1355,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1356,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1357,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1358,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1359,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1360,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1361,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1362,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1363,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1364,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1365,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1366,The King's Speech,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1367,Inception,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1368,The Social Network,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1369,The Fighter,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1370,Toy Story 3,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1371,Alice in Wonderland,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1372,Black Swan,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1373,In a Better World,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1374,The Lost Thing,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1375,God of Love,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1376,The Wolfman,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1377,Strangers No More,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1378,Inside Job,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1379,The Artist,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1380,Hugo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
1381,The Iron Lady,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
1382,The Descendants,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1383,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,0.31,,31.0,unknown,
1384,Midnight in Paris,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1385,The Help,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1386,A Separation,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1387,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,0.49,,49.0,unknown,
1388,The Shore,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1389,Undefeated,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1390,The Muppets,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1391,Saving Face,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1392,Beginners,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1393,Rango,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1394,Argo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
1395,Life of Pi,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1396,Les Misérables,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1397,Lincoln,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1398,Django Unchained,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1399,Skyfall,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1400,Silver Linings Playbook,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
1401,Zero Dark Thirty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1402,Amour,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1403,Anna Karenina,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
1404,Paperman,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1405,Brave,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1406,Searching for Sugar Man,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
1407,Inocente,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1408,Curfew,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1409,12 Years a Slave,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1410,Gravity,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1411,Dallas Buyers Club,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1412,Frozen,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1413,The Great Gatsby,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1414,Her,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1415,Blue Jasmine,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1416,Mr Hublot,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1417,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,0.41,,41.0,unknown,
1418,Helium,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1419,The Great Beauty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1420,20 Feet from Stardom,scraped_json_api,scraped_json_api,0.2,,20.0,unknown,
1421,Birdman,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1422,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
1423,Whiplash,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1424,The Imitation Game,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1425,American Sniper,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1426,Boyhood,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1427,Interstellar,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1428,The Theory of Everything,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
1429,Ida,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1430,Selma,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1431,Citizenfour,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1432,Big Hero 6,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1433,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,0.32,,32.0,unknown,
1434,The Phone Call,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1435,Still Alice,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1436,Feast,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1437,Spotlight  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1438,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1439,The Revenant   ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1440,Bridge of Spies,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1441,The Big Short  ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1442,The Danish Girl,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1443,Room   ,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1444,Ex Machina ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1445,The Hateful Eight  ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1446,Inside Out ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1447,Amy,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1448,Bear Story ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1449,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,0.47,,47.0,unknown,
1450,Son of Saul,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1451,Spectre,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1452,Stutterer  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1453,Untitled record,ocr_image,ocr_image,8.43,,843.0,unknown,
1454,Untitled record,ocr_pdf,ocr_pdf,10.0,,1024.0,unknown,
1455,Untitled record,ocr_pdf,ocr_pdf,8.81,,881.0,unknown,
