record_id,title,document_type,category,source_name,rating_score,language,content_length,published_year
1298,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1299,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1300,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1301,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1302,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1303,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1304,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1305,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1306,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1307,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1308,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1309,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1310,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1311,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1312,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1313,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1314,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1315,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1316,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1317,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1318,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1319,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1320,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1321,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1322,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1323,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1324,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1325,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1326,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1327,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1328,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1329,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1330,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1331,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1332,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1333,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1334,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1335,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1336,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1337,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1338,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1339,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1340,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1341,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1342,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1343,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1344,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1345,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1346,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1347,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1348,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1349,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1350,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1351,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1352,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1353,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1354,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1355,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1356,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1357,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1358,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1359,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1360,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1361,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1362,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1363,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1364,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1365,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1366,The King's Speech,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1367,Inception,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1368,The Social Network,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1369,The Fighter,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1370,Toy Story 3,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1371,Alice in Wonderland,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1372,Black Swan,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1373,In a Better World,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1374,The Lost Thing,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1375,God of Love,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1376,The Wolfman,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1377,Strangers No More,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1378,Inside Job,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1379,The Artist,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1380,Hugo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
1381,The Iron Lady,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
1382,The Descendants,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1383,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,unknown,0.31,unknown,31,
1384,Midnight in Paris,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1385,The Help,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1386,A Separation,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1387,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,unknown,0.49,unknown,49,
1388,The Shore,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1389,Undefeated,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1390,The Muppets,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1391,Saving Face,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1392,Beginners,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1393,Rango,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1394,Argo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
1395,Life of Pi,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1396,Les Misérables,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1397,Lincoln,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1398,Django Unchained,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1399,Skyfall,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1400,Silver Linings Playbook,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
1401,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1402,Amour,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1403,Anna Karenina,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
1404,Paperman,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1405,Brave,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1406,Searching for Sugar Man,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
1407,Inocente,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1408,Curfew,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1409,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1410,Gravity,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1411,Dallas Buyers Club,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1412,Frozen,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1413,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1414,Her,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1415,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1416,Mr Hublot,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1417,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,unknown,0.41,unknown,41,
1418,Helium,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1419,The Great Beauty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1420,20 Feet from Stardom,scraped_json_api,scraped_json_api,unknown,0.2,unknown,20,
1421,Birdman,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1422,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
1423,Whiplash,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1424,The Imitation Game,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1425,American Sniper,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1426,Boyhood,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1427,Interstellar,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1428,The Theory of Everything,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
1429,Ida,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1430,Selma,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1431,Citizenfour,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1432,Big Hero 6,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1433,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,unknown,0.32,unknown,32,
1434,The Phone Call,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1435,Still Alice,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1436,Feast,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1437,Spotlight  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1438,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1439,The Revenant   ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1440,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1441,The Big Short  ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1442,The Danish Girl,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1443,Room   ,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1444,Ex Machina ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1445,The Hateful Eight  ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1446,Inside Out ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1447,Amy,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1448,Bear Story ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1449,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,unknown,0.47,unknown,47,
1450,Son of Saul,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1451,Spectre,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1452,Stutterer  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1453,Untitled record,ocr_image,ocr_image,unknown,8.43,unknown,843,
1454,Untitled record,ocr_pdf,ocr_pdf,unknown,10.0,unknown,1024,
1455,Untitled record,ocr_pdf,ocr_pdf,unknown,8.81,unknown,881,
